YEAR	indstr	pop	pct	chgfrmFirst	stateName	stateAbbr	maxInd
1990	Information, financial activities, and real estate	269259	0.100167182	0.058873999	Washington	WA	
1990	Manufacturing	411651	0.153138504	-0.035937755	Washington	WA	
1990	Professional, management, and administrative services	187902	0.069901521	0.058521954	Washington	WA	
1990	Trade	596061	0.221740965	0.031840612	Washington	WA	1
1990	Transportation and utilities	156918	0.058375147	-0.018830469	Washington	WA	
2000	Agriculture and mining	94259	0.028303839	-0.149911131	Washington	WA	
2000	Arts, food, and other services	434226	0.130388214	0.0326865	Washington	WA	
2000	Construction	241983	0.072662003	-0.031825602	Washington	WA	
2000	Educational services and public administration	506206	0.152002174	0.064968604	Washington	WA	
2000	Health care and social services	284542	0.085441505	0.061734342	Washington	WA	
2000	Information, financial activities, and real estate	301306	0.090475354	0.049182172	Washington	WA	
2000	Manufacturing	425079	0.127641577	-0.061434682	Washington	WA	
2000	Professional, management, and administrative services	322348	0.096793789	0.085414222	Washington	WA	
2000	Trade	544866	0.163610895	-0.026289458	Washington	WA	1
2000	Transportation and utilities	175440	0.052680651	-0.024524965	Washington	WA	
2001	Agriculture and mining	58637	0.017712489	-0.16050248	Washington	WA	
2001	Arts, food, and other services	442702	0.133727072	0.036025358	Washington	WA	
2001	Construction	250281	0.075602426	-0.02888518	Washington	WA	
2001	Educational services and public administration	522828	0.157930747	0.070897176	Washington	WA	
2001	Health care and social services	292700	0.088415941	0.064708777	Washington	WA	
2001	Information, financial activities, and real estate	305071	0.092152851	0.050859669	Washington	WA	
2001	Manufacturing	402224	0.121499875	-0.067576384	Washington	WA	
2001	Professional, management, and administrative services	317754	0.095984007	0.08460444	Washington	WA	
2001	Trade	534324	0.161403346	-0.028497007	Washington	WA	1
2001	Transportation and utilities	183968	0.055571246	-0.02163437	Washington	WA	
2002	Agriculture and mining	64641	0.018982658	-0.159232311	Washington	WA	
2002	Arts, food, and other services	465913	0.136821323	0.03911961	Washington	WA	
2002	Construction	236409	0.069424533	-0.035063073	Washington	WA	
2002	Educational services and public administration	540828	0.158821073	0.071787503	Washington	WA	1
2002	Health care and social services	310048	0.091049569	0.067342405	Washington	WA	
2002	Information, financial activities, and real estate	326813	0.095972826	0.054679643	Washington	WA	
2002	Manufacturing	407038	0.119531925	-0.069544334	Washington	WA	
2002	Professional, management, and administrative services	337844	0.09921222	0.087832653	Washington	WA	
2002	Trade	528331	0.155151169	-0.034749184	Washington	WA	
2002	Transportation and utilities	187401	0.055032705	-0.022172911	Washington	WA	
2003	Agriculture and mining	66687	0.019307583	-0.158907387	Washington	WA	
2003	Arts, food, and other services	466820	0.135156263	0.037454549	Washington	WA	
2003	Construction	269674	0.078077482	-0.026410124	Washington	WA	
2003	Educational services and public administration	464595	0.134512069	0.047478498	Washington	WA	
2003	Health care and social services	387676	0.112242062	0.088534898	Washington	WA	
2003	Information, financial activities, and real estate	330356	0.095646464	0.054353282	Washington	WA	
2003	Manufacturing	381691	0.110509252	-0.078567007	Washington	WA	
2003	Professional, management, and administrative services	359354	0.104042123	0.092662555	Washington	WA	
2003	Trade	557859	0.161514369	-0.028385984	Washington	WA	1
2003	Transportation and utilities	169216	0.048992336	-0.02821328	Washington	WA	
2004	Agriculture and mining	67313	0.019265858	-0.158949111	Washington	WA	
2004	Arts, food, and other services	513628	0.147007027	0.049305314	Washington	WA	
2004	Construction	264869	0.07580896	-0.028678646	Washington	WA	
2004	Educational services and public administration	470879	0.134771707	0.047738136	Washington	WA	
2004	Health care and social services	397285	0.113708145	0.090000981	Washington	WA	
2004	Information, financial activities, and real estate	303952	0.086995024	0.045701841	Washington	WA	
2004	Manufacturing	374011	0.107046822	-0.082029437	Washington	WA	
2004	Professional, management, and administrative services	375943	0.107599786	0.096220219	Washington	WA	
2004	Trade	568336	0.16266517	-0.027235182	Washington	WA	1
2004	Transportation and utilities	157685	0.045131502	-0.032074114	Washington	WA	
2005	Agriculture and mining	101800	0.02846866	-0.149746309	Washington	WA	
2005	Arts, food, and other services	477251	0.133464602	0.035762889	Washington	WA	
2005	Construction	275728	0.077108121	-0.027379485	Washington	WA	
2005	Educational services and public administration	482850	0.135030379	0.047996808	Washington	WA	
2005	Health care and social services	403730	0.112904245	0.089197082	Washington	WA	
2005	Information, financial activities, and real estate	317108	0.088680156	0.047386974	Washington	WA	
2005	Manufacturing	392385	0.109731584	-0.079344676	Washington	WA	
2005	Professional, management, and administrative services	380694	0.106462162	0.095082595	Washington	WA	
2005	Trade	563442	0.157568161	-0.032332191	Washington	WA	1
2005	Transportation and utilities	180874	0.05058193	-0.026623686	Washington	WA	
2006	Agriculture and mining	110755	0.030244196	-0.147970774	Washington	WA	
2006	Arts, food, and other services	500642	0.136711792	0.039010078	Washington	WA	
2006	Construction	295480	0.080687598	-0.023800008	Washington	WA	
2006	Educational services and public administration	479000	0.130801947	0.043768377	Washington	WA	
2006	Health care and social services	412407	0.1126172	0.088910036	Washington	WA	
2006	Information, financial activities, and real estate	333592	0.091094954	0.049801772	Washington	WA	
2006	Manufacturing	405064	0.110612025	-0.078464234	Washington	WA	
2006	Professional, management, and administrative services	391527	0.106915436	0.095535869	Washington	WA	
2006	Trade	546587	0.149258129	-0.040642223	Washington	WA	1
2006	Transportation and utilities	186971	0.051056724	-0.026148892	Washington	WA	
2007	Agriculture and mining	96090	0.026046361	-0.152168608	Washington	WA	
2007	Arts, food, and other services	516181	0.139917126	0.042215412	Washington	WA	
2007	Construction	298778	0.080987404	-0.023500202	Washington	WA	
2007	Educational services and public administration	472113	0.127971959	0.040938389	Washington	WA	
2007	Health care and social services	431572	0.116982829	0.093275665	Washington	WA	
2007	Information, financial activities, and real estate	329374	0.089280821	0.047987638	Washington	WA	
2007	Manufacturing	398431	0.107999559	-0.0810767	Washington	WA	
2007	Professional, management, and administrative services	420046	0.113858567	0.102479	Washington	WA	
2007	Trade	549829	0.149037824	-0.040862528	Washington	WA	1
2007	Transportation and utilities	176777	0.047917552	-0.029288064	Washington	WA	
2008	Agriculture and mining	95982	0.025943311	-0.152271658	Washington	WA	
2008	Arts, food, and other services	508855	0.137540199	0.039838486	Washington	WA	
2008	Construction	306471	0.08283712	-0.021650486	Washington	WA	
2008	Educational services and public administration	481659	0.130189297	0.043155727	Washington	WA	
2008	Health care and social services	432573	0.116921671	0.093214507	Washington	WA	
2008	Information, financial activities, and real estate	321345	0.086857465	0.045564283	Washington	WA	
2008	Manufacturing	381803	0.10319887	-0.08587739	Washington	WA	
2008	Professional, management, and administrative services	429827	0.116179445	0.104799877	Washington	WA	
2008	Trade	550296	0.148741432	-0.04115892	Washington	WA	1
2008	Transportation and utilities	190871	0.051591191	-0.025614425	Washington	WA	
2009	Agriculture and mining	102142	0.02731979	-0.15089518	Washington	WA	
2009	Arts, food, and other services	536119	0.143395061	0.045693347	Washington	WA	
2009	Construction	295142	0.078941252	-0.025546354	Washington	WA	
2009	Educational services and public administration	478258	0.127919053	0.040885483	Washington	WA	
2009	Health care and social services	432668	0.115725155	0.092017991	Washington	WA	
2009	Information, financial activities, and real estate	308023	0.082386516	0.041093334	Washington	WA	
2009	Manufacturing	385931	0.103224469	-0.08585179	Washington	WA	
2009	Professional, management, and administrative services	443264	0.118559253	0.107179686	Washington	WA	
2009	Trade	564337	0.150942493	-0.038957859	Washington	WA	1
2009	Transportation and utilities	192871	0.051586959	-0.025618657	Washington	WA	
2010	Agriculture and mining	107336	0.028628155	-0.149586814	Washington	WA	
2010	Arts, food, and other services	529937	0.141342314	0.043640601	Washington	WA	
2010	Construction	273476	0.072940238	-0.031547368	Washington	WA	
2010	Educational services and public administration	509306	0.135839711	0.04880614	Washington	WA	
2010	Health care and social services	467219	0.124614463	0.100907299	Washington	WA	
2010	Information, financial activities, and real estate	281449	0.075066759	0.033773576	Washington	WA	
2010	Manufacturing	395577	0.105506444	-0.083569815	Washington	WA	
2010	Professional, management, and administrative services	448030	0.119496463	0.108116896	Washington	WA	
2010	Trade	567254	0.15129533	-0.038605023	Washington	WA	1
2010	Transportation and utilities	169732	0.045270124	-0.031935492	Washington	WA	
2011	Agriculture and mining	108439	0.028745277	-0.149469692	Washington	WA	
2011	Arts, food, and other services	557116	0.147681682	0.049979968	Washington	WA	
2011	Construction	278753	0.073892532	-0.030595074	Washington	WA	
2011	Educational services and public administration	498458	0.132132474	0.045098904	Washington	WA	
2011	Health care and social services	470666	0.124765303	0.101058139	Washington	WA	
2011	Information, financial activities, and real estate	285972	0.075806162	0.03451298	Washington	WA	
2011	Manufacturing	367748	0.097483546	-0.091592714	Washington	WA	
2011	Professional, management, and administrative services	456889	0.121113262	0.109733694	Washington	WA	
2011	Trade	562832	0.149196893	-0.040703459	Washington	WA	1
2011	Transportation and utilities	185538	0.04918287	-0.028022746	Washington	WA	
2012	Agriculture and mining	117778	0.031106883	-0.147108086	Washington	WA	
2012	Arts, food, and other services	545254	0.144009512	0.046307799	Washington	WA	
2012	Construction	252514	0.06669262	-0.037794985	Washington	WA	
2012	Educational services and public administration	509519	0.134571379	0.047537809	Washington	WA	
2012	Health care and social services	479696	0.126694691	0.102987527	Washington	WA	
2012	Information, financial activities, and real estate	273210	0.072158735	0.030865553	Washington	WA	
2012	Manufacturing	388778	0.102681925	-0.086394334	Washington	WA	
2012	Professional, management, and administrative services	471857	0.124624297	0.11324473	Washington	WA	
2012	Trade	553644	0.146225433	-0.043674919	Washington	WA	1
2012	Transportation and utilities	193986	0.051234524	-0.025971092	Washington	WA	
2013	Agriculture and mining	106389	0.028068392	-0.150146578	Washington	WA	
2013	Arts, food, and other services	565544	0.149206313	0.0515046	Washington	WA	
2013	Construction	245447	0.064755778	-0.039731827	Washington	WA	
2013	Educational services and public administration	491916	0.129781189	0.042747619	Washington	WA	
2013	Health care and social services	493825	0.130284837	0.106577673	Washington	WA	
2013	Information, financial activities, and real estate	287887	0.075952637	0.034659454	Washington	WA	
2013	Manufacturing	395026	0.104218899	-0.08485736	Washington	WA	
2013	Professional, management, and administrative services	460565	0.121509919	0.110130352	Washington	WA	
2013	Trade	569082	0.150139737	-0.039760616	Washington	WA	1
2013	Transportation and utilities	174668	0.0460823	-0.031123316	Washington	WA	
2014	Agriculture and mining	112664	0.029503373	-0.148711596	Washington	WA	
2014	Arts, food, and other services	555448	0.145455422	0.047753708	Washington	WA	
2014	Construction	242985	0.063630593	-0.040857013	Washington	WA	
2014	Educational services and public administration	517619	0.135549124	0.048515554	Washington	WA	
2014	Health care and social services	478745	0.125369172	0.101662008	Washington	WA	
2014	Information, financial activities, and real estate	285554	0.074778156	0.033484974	Washington	WA	
2014	Manufacturing	390669	0.10230467	-0.08677159	Washington	WA	
2014	Professional, management, and administrative services	452838	0.118584894	0.107205327	Washington	WA	
2014	Trade	592816	0.155240997	-0.034659356	Washington	WA	1
2014	Transportation and utilities	189344	0.0495836	-0.027622016	Washington	WA	
2015	Agriculture and mining	110877	0.028563413	-0.149651556	Washington	WA	
2015	Arts, food, and other services	559096	0.144030683	0.046328969	Washington	WA	
2015	Construction	261864	0.067459704	-0.037027902	Washington	WA	
2015	Educational services and public administration	517029	0.133193655	0.046160085	Washington	WA	
2015	Health care and social services	491715	0.126672427	0.102965263	Washington	WA	
2015	Information, financial activities, and real estate	280106	0.07215909	0.030865907	Washington	WA	
2015	Manufacturing	392125	0.101016698	-0.088059562	Washington	WA	
2015	Professional, management, and administrative services	486489	0.125326139	0.113946571	Washington	WA	
2015	Trade	575727	0.148315053	-0.041585299	Washington	WA	1
2015	Transportation and utilities	206756	0.053263139	-0.023942477	Washington	WA	
1940	Agriculture and mining	193853	0.339121429	0	West Virginia	WV	1
1940	Arts, food, and other services	46970	0.082168104	0	West Virginia	WV	
1940	Construction	58000	0.101463701	0	West Virginia	WV	
1940	Educational services and public administration	40565	0.070963363	0	West Virginia	WV	
1940	Health care and social services	7529	0.013171038	0	West Virginia	WV	
1940	Information, financial activities, and real estate	12557	0.021966891	0	West Virginia	WV	
1940	Manufacturing	99069	0.173308749	0	West Virginia	WV	
1940	Professional, management, and administrative services	3249	0.005683717	0	West Virginia	WV	
1940	Trade	69569	0.121702211	0	West Virginia	WV	
1940	Transportation and utilities	40272	0.070450796	0	West Virginia	WV	
1950	Agriculture and mining	54733	0.26874957	-0.070371859	West Virginia	WV	1
1950	Arts, food, and other services	18310	0.089905626	0.007737522	West Virginia	WV	
1950	Construction	10347	0.050805763	-0.050657939	West Virginia	WV	
1950	Educational services and public administration	15929	0.078214458	0.007251095	West Virginia	WV	
1950	Health care and social services	8285	0.040680946	0.027509907	West Virginia	WV	
1950	Information, financial activities, and real estate	6238	0.030629781	0.00866289	West Virginia	WV	
1950	Manufacturing	35889	0.176221901	0.002913153	West Virginia	WV	
1950	Professional, management, and administrative services	2815	0.013822192	0.008138476	West Virginia	WV	
1950	Trade	34654	0.170157814	0.048455603	West Virginia	WV	
1950	Transportation and utilities	16458	0.080811949	0.010361153	West Virginia	WV	
1960	Agriculture and mining	107640	0.161036474	-0.178084955	West Virginia	WV	
1960	Arts, food, and other services	51780	0.077466264	-0.004701841	West Virginia	WV	
1960	Construction	41120	0.061518207	-0.039945494	West Virginia	WV	
1960	Educational services and public administration	59740	0.089374944	0.018411581	West Virginia	WV	
1960	Health care and social services	34940	0.052272523	0.039101485	West Virginia	WV	
1960	Information, financial activities, and real estate	26840	0.040154394	0.018187503	West Virginia	WV	
1960	Manufacturing	148860	0.222704288	0.049395539	West Virginia	WV	1
1960	Professional, management, and administrative services	7980	0.011938602	0.006254885	West Virginia	WV	
1960	Trade	136080	0.203584573	0.081882362	West Virginia	WV	
1960	Transportation and utilities	53440	0.079949732	0.009498936	West Virginia	WV	
1970	Agriculture and mining	151300	0.10799429	-0.23112714	West Virginia	WV	
1970	Arts, food, and other services	111600	0.079657388	-0.002510717	West Virginia	WV	
1970	Construction	104800	0.074803712	-0.02665999	West Virginia	WV	
1970	Educational services and public administration	152300	0.108708066	0.037744703	West Virginia	WV	
1970	Health care and social services	90600	0.064668094	0.051497056	West Virginia	WV	
1970	Information, financial activities, and real estate	59600	0.042541042	0.020574151	West Virginia	WV	
1970	Manufacturing	322400	0.230121342	0.056812593	West Virginia	WV	1
1970	Professional, management, and administrative services	34300	0.024482513	0.018798796	West Virginia	WV	
1970	Trade	283000	0.201998572	0.080296361	West Virginia	WV	
1970	Transportation and utilities	91100	0.065024982	-0.005425814	West Virginia	WV	
1980	Agriculture and mining	99840	0.114348543	-0.224772886	West Virginia	WV	
1980	Arts, food, and other services	53440	0.061205791	-0.020962314	West Virginia	WV	
1980	Construction	73260	0.083905992	-0.017557709	West Virginia	WV	
1980	Educational services and public administration	122440	0.140232729	0.069269366	West Virginia	WV	
1980	Health care and social services	72040	0.082508704	0.069337666	West Virginia	WV	
1980	Information, financial activities, and real estate	44180	0.050600147	0.028633255	West Virginia	WV	
1980	Manufacturing	156880	0.179677479	0.00636873	West Virginia	WV	
1980	Professional, management, and administrative services	20680	0.023685175	0.018001458	West Virginia	WV	
1980	Trade	175060	0.200499359	0.078797148	West Virginia	WV	1
1980	Transportation and utilities	55300	0.063336082	-0.007114714	West Virginia	WV	
1990	Agriculture and mining	59099	0.069724201	-0.269397228	West Virginia	WV	
1990	Arts, food, and other services	59217	0.069863416	-0.012304688	West Virginia	WV	
1990	Construction	66215	0.078119562	-0.023344139	West Virginia	WV	
1990	Educational services and public administration	110208	0.130021909	0.059058546	West Virginia	WV	
1990	Health care and social services	94232	0.11117364	0.098002602	West Virginia	WV	
1990	Information, financial activities, and real estate	58243	0.068714304	0.046747413	West Virginia	WV	
1990	Manufacturing	112530	0.132761373	-0.040547376	West Virginia	WV	
1990	Professional, management, and administrative services	38084	0.044930988	0.039247272	West Virginia	WV	
1990	Trade	195690	0.230872417	0.109170206	West Virginia	WV	1
1990	Transportation and utilities	54093	0.06381819	-0.006632606	West Virginia	WV	
2000	Agriculture and mining	38499	0.042027136	-0.297094293	West Virginia	WV	
2000	Arts, food, and other services	124798	0.136234773	0.054066669	West Virginia	WV	
2000	Construction	68817	0.075123547	-0.026340155	West Virginia	WV	
2000	Educational services and public administration	147427	0.160937546	0.089974183	West Virginia	WV	
2000	Health care and social services	104439	0.114010028	0.10083899	West Virginia	WV	
2000	Information, financial activities, and real estate	56326	0.061487843	0.039520952	West Virginia	WV	
2000	Manufacturing	108940	0.11892351	-0.054385239	West Virginia	WV	
2000	Professional, management, and administrative services	62248	0.067952549	0.062268832	West Virginia	WV	
2000	Trade	151498	0.165381622	0.043679411	West Virginia	WV	1
2000	Transportation and utilities	53059	0.057921448	-0.012529349	West Virginia	WV	
2001	Agriculture and mining	34345	0.038430595	-0.300690834	West Virginia	WV	
2001	Arts, food, and other services	118025	0.132064958	0.049896853	West Virginia	WV	
2001	Construction	75896	0.084924398	-0.016539304	West Virginia	WV	
2001	Educational services and public administration	147456	0.164996996	0.094033633	West Virginia	WV	1
2001	Health care and social services	103205	0.115482008	0.10231097	West Virginia	WV	
2001	Information, financial activities, and real estate	54898	0.061428528	0.039461637	West Virginia	WV	
2001	Manufacturing	96049	0.107474748	-0.065834001	West Virginia	WV	
2001	Professional, management, and administrative services	67558	0.07559453	0.069910813	West Virginia	WV	
2001	Trade	140136	0.156806227	0.035104016	West Virginia	WV	
2001	Transportation and utilities	56121	0.062797013	-0.007653783	West Virginia	WV	
2002	Agriculture and mining	41505	0.045979393	-0.293142037	West Virginia	WV	
2002	Arts, food, and other services	121227	0.134295719	0.052127615	West Virginia	WV	
2002	Construction	72107	0.079880402	-0.0215833	West Virginia	WV	
2002	Educational services and public administration	147412	0.163303559	0.092340196	West Virginia	WV	1
2002	Health care and social services	109932	0.121783077	0.108612039	West Virginia	WV	
2002	Information, financial activities, and real estate	56850	0.06297864	0.041011749	West Virginia	WV	
2002	Manufacturing	93768	0.103876538	-0.069432211	West Virginia	WV	
2002	Professional, management, and administrative services	66081	0.073204776	0.06752106	West Virginia	WV	
2002	Trade	137131	0.151914229	0.030212018	West Virginia	WV	
2002	Transportation and utilities	56674	0.062783667	-0.007667129	West Virginia	WV	
2003	Agriculture and mining	33923	0.037540226	-0.301581203	West Virginia	WV	
2003	Arts, food, and other services	122151	0.135176021	0.053007916	West Virginia	WV	
2003	Construction	83926	0.09287507	-0.008588631	West Virginia	WV	
2003	Educational services and public administration	128750	0.142478675	0.071515312	West Virginia	WV	
2003	Health care and social services	132224	0.14632311	0.133152072	West Virginia	WV	
2003	Information, financial activities, and real estate	53694	0.059419417	0.037452526	West Virginia	WV	
2003	Manufacturing	81431	0.090114027	-0.083194722	West Virginia	WV	
2003	Professional, management, and administrative services	77217	0.085450686	0.07976697	West Virginia	WV	
2003	Trade	135637	0.150100039	0.028397828	West Virginia	WV	1
2003	Transportation and utilities	54691	0.060522728	-0.009928068	West Virginia	WV	
2004	Agriculture and mining	34619	0.038234196	-0.300887233	West Virginia	WV	
2004	Arts, food, and other services	119694	0.132193416	0.050025312	West Virginia	WV	
2004	Construction	78164	0.086326518	-0.015137184	West Virginia	WV	
2004	Educational services and public administration	127213	0.140497611	0.069534248	West Virginia	WV	
2004	Health care and social services	133380	0.147308619	0.134137581	West Virginia	WV	
2004	Information, financial activities, and real estate	55674	0.06148793	0.039521038	West Virginia	WV	
2004	Manufacturing	95652	0.105640756	-0.067667993	West Virginia	WV	
2004	Professional, management, and administrative services	68519	0.075674309	0.069990592	West Virginia	WV	
2004	Trade	142502	0.157383212	0.035681001	West Virginia	WV	1
2004	Transportation and utilities	50029	0.055253433	-0.015197363	West Virginia	WV	
2005	Agriculture and mining	40732	0.044383763	-0.294737666	West Virginia	WV	
2005	Arts, food, and other services	129000	0.14056529	0.058397186	West Virginia	WV	
2005	Construction	73479	0.080066643	-0.021397058	West Virginia	WV	
2005	Educational services and public administration	134217	0.146250012	0.075286649	West Virginia	WV	
2005	Health care and social services	128983	0.140546766	0.127375728	West Virginia	WV	
2005	Information, financial activities, and real estate	56754	0.06184219	0.039875299	West Virginia	WV	
2005	Manufacturing	88687	0.096638092	-0.076670656	West Virginia	WV	
2005	Professional, management, and administrative services	68132	0.074240266	0.06855655	West Virginia	WV	
2005	Trade	138618	0.151045577	0.029343366	West Virginia	WV	1
2005	Transportation and utilities	59121	0.0644214	-0.006029397	West Virginia	WV	
2006	Agriculture and mining	40994	0.043871252	-0.295250177	West Virginia	WV	
2006	Arts, food, and other services	130250	0.139391877	0.057223773	West Virginia	WV	
2006	Construction	75198	0.080475934	-0.020987768	West Virginia	WV	
2006	Educational services and public administration	132871	0.142196837	0.071233475	West Virginia	WV	
2006	Health care and social services	132785	0.142104801	0.128933763	West Virginia	WV	
2006	Information, financial activities, and real estate	57168	0.061180459	0.039213568	West Virginia	WV	
2006	Manufacturing	89395	0.095669381	-0.077639368	West Virginia	WV	
2006	Professional, management, and administrative services	76473	0.081840422	0.076156706	West Virginia	WV	
2006	Trade	146055	0.156306185	0.034603974	West Virginia	WV	1
2006	Transportation and utilities	53227	0.056962852	-0.013487945	West Virginia	WV	
2007	Agriculture and mining	39844	0.043683424	-0.295438006	West Virginia	WV	
2007	Arts, food, and other services	124473	0.136467392	0.054299288	West Virginia	WV	
2007	Construction	74691	0.081888329	-0.019575372	West Virginia	WV	
2007	Educational services and public administration	135189	0.148216001	0.077252638	West Virginia	WV	
2007	Health care and social services	134797	0.147786227	0.134615189	West Virginia	WV	
2007	Information, financial activities, and real estate	53750	0.058929425	0.036962534	West Virginia	WV	
2007	Manufacturing	85022	0.093214839	-0.08009391	West Virginia	WV	
2007	Professional, management, and administrative services	70043	0.076792441	0.071108725	West Virginia	WV	
2007	Trade	143552	0.157384871	0.03568266	West Virginia	WV	1
2007	Transportation and utilities	50747	0.055637052	-0.014813744	West Virginia	WV	
2008	Agriculture and mining	48657	0.052300403	-0.286821026	West Virginia	WV	
2008	Arts, food, and other services	134569	0.144645435	0.062477331	West Virginia	WV	
2008	Construction	79139	0.085064874	-0.016398827	West Virginia	WV	
2008	Educational services and public administration	131863	0.141736812	0.070773449	West Virginia	WV	
2008	Health care and social services	139591	0.150043479	0.136872441	West Virginia	WV	
2008	Information, financial activities, and real estate	51111	0.054938157	0.032971266	West Virginia	WV	
2008	Manufacturing	83374	0.089616988	-0.083691761	West Virginia	WV	
2008	Professional, management, and administrative services	70754	0.076052011	0.070368295	West Virginia	WV	
2008	Trade	145156	0.156025182	0.034322971	West Virginia	WV	1
2008	Transportation and utilities	46123	0.049576659	-0.020874137	West Virginia	WV	
2009	Agriculture and mining	46121	0.049956078	-0.289165351	West Virginia	WV	
2009	Arts, food, and other services	135452	0.146715178	0.064547073	West Virginia	WV	
2009	Construction	73369	0.079469819	-0.021993883	West Virginia	WV	
2009	Educational services and public administration	134617	0.145810745	0.074847382	West Virginia	WV	
2009	Health care and social services	142550	0.154403394	0.141232356	West Virginia	WV	1
2009	Information, financial activities, and real estate	54496	0.059027481	0.037060589	West Virginia	WV	
2009	Manufacturing	82720	0.089598378	-0.083710371	West Virginia	WV	
2009	Professional, management, and administrative services	74205	0.080375334	0.074691617	West Virginia	WV	
2009	Trade	133075	0.144140524	0.022438313	West Virginia	WV	
2009	Transportation and utilities	46626	0.05050307	-0.019947726	West Virginia	WV	
2010	Agriculture and mining	51073	0.055889746	-0.283231683	West Virginia	WV	
2010	Arts, food, and other services	136984	0.149903099	0.067734994	West Virginia	WV	
2010	Construction	70380	0.077017609	-0.024446093	West Virginia	WV	
2010	Educational services and public administration	140556	0.153811978	0.082848615	West Virginia	WV	1
2010	Health care and social services	140550	0.153805412	0.140634374	West Virginia	WV	
2010	Information, financial activities, and real estate	46446	0.050826369	0.028859478	West Virginia	WV	
2010	Manufacturing	74708	0.081753787	-0.091554962	West Virginia	WV	
2010	Professional, management, and administrative services	69513	0.076068841	0.070385124	West Virginia	WV	
2010	Trade	135835	0.148645735	0.026943524	West Virginia	WV	
2010	Transportation and utilities	47772	0.052277425	-0.018173371	West Virginia	WV	
2011	Agriculture and mining	44267	0.048197244	-0.290924185	West Virginia	WV	
2011	Arts, food, and other services	137047	0.149214714	0.06704661	West Virginia	WV	
2011	Construction	67092	0.073048761	-0.02841494	West Virginia	WV	
2011	Educational services and public administration	143574	0.156321213	0.085357851	West Virginia	WV	1
2011	Health care and social services	141394	0.153947662	0.140776624	West Virginia	WV	
2011	Information, financial activities, and real estate	58135	0.063296514	0.041329623	West Virginia	WV	
2011	Manufacturing	74781	0.081420429	-0.09188832	West Virginia	WV	
2011	Professional, management, and administrative services	65065	0.070841794	0.065158077	West Virginia	WV	
2011	Trade	139189	0.151546891	0.02984468	West Virginia	WV	
2011	Transportation and utilities	47911	0.052164777	-0.01828602	West Virginia	WV	
2012	Agriculture and mining	47373	0.052379657	-0.286741772	West Virginia	WV	
2012	Arts, food, and other services	136532	0.150961504	0.0687934	West Virginia	WV	
2012	Construction	64019	0.070784904	-0.030678797	West Virginia	WV	
2012	Educational services and public administration	135216	0.149506422	0.078543059	West Virginia	WV	
2012	Health care and social services	140790	0.155669515	0.142498477	West Virginia	WV	1
2012	Information, financial activities, and real estate	54354	0.06009845	0.038131559	West Virginia	WV	
2012	Manufacturing	72246	0.079881382	-0.093427367	West Virginia	WV	
2012	Professional, management, and administrative services	77668	0.085876411	0.080192694	West Virginia	WV	
2012	Trade	134963	0.149226683	0.027524472	West Virginia	WV	
2012	Transportation and utilities	41255	0.045615071	-0.024835725	West Virginia	WV	
2013	Agriculture and mining	53298	0.05891391	-0.28020752	West Virginia	WV	
2013	Arts, food, and other services	138241	0.152807193	0.070639089	West Virginia	WV	
2013	Construction	62610	0.069207097	-0.032256604	West Virginia	WV	
2013	Educational services and public administration	137956	0.152492163	0.0815288	West Virginia	WV	
2013	Health care and social services	140405	0.155199209	0.142028171	West Virginia	WV	1
2013	Information, financial activities, and real estate	47673	0.052696214	0.030729323	West Virginia	WV	
2013	Manufacturing	75488	0.083442028	-0.089866721	West Virginia	WV	
2013	Professional, management, and administrative services	73930	0.081719864	0.076036148	West Virginia	WV	
2013	Trade	127744	0.141204144	0.019501933	West Virginia	WV	
2013	Transportation and utilities	47331	0.052318178	-0.018132618	West Virginia	WV	
2014	Agriculture and mining	46976	0.053021692	-0.286099737	West Virginia	WV	
2014	Arts, food, and other services	137106	0.154751196	0.072583091	West Virginia	WV	
2014	Construction	56246	0.063484718	-0.037978983	West Virginia	WV	
2014	Educational services and public administration	135650	0.153107812	0.082144449	West Virginia	WV	
2014	Health care and social services	141320	0.159507527	0.146336489	West Virginia	WV	1
2014	Information, financial activities, and real estate	42409	0.047866931	0.02590004	West Virginia	WV	
2014	Manufacturing	68656	0.077491854	-0.095816895	West Virginia	WV	
2014	Professional, management, and administrative services	71764	0.080999845	0.075316129	West Virginia	WV	
2014	Trade	136682	0.154272628	0.032570417	West Virginia	WV	
2014	Transportation and utilities	49168	0.055495797	-0.014954999	West Virginia	WV	
2015	Agriculture and mining	39326	0.044939121	-0.294182308	West Virginia	WV	
2015	Arts, food, and other services	123526	0.141157246	0.058989141	West Virginia	WV	
2015	Construction	63882	0.073000074	-0.028463627	West Virginia	WV	
2015	Educational services and public administration	133705	0.152789126	0.081825763	West Virginia	WV	
2015	Health care and social services	154387	0.176423131	0.163252093	West Virginia	WV	1
2015	Information, financial activities, and real estate	45794	0.052330318	0.030363427	West Virginia	WV	
2015	Manufacturing	63502	0.072565836	-0.100742913	West Virginia	WV	
2015	Professional, management, and administrative services	72182	0.082484759	0.076801042	West Virginia	WV	
2015	Trade	134256	0.153418772	0.031716561	West Virginia	WV	
2015	Transportation and utilities	44535	0.050891618	-0.019559179	West Virginia	WV	
1940	Agriculture and mining	268866	0.238929772	0	Wisconsin	WI	
1940	Arts, food, and other services	99521	0.088440077	0	Wisconsin	WI	
1940	Construction	92969	0.082617594	0	Wisconsin	WI	
